-1.#IND,1.#QNAN,-2147483648,0,0,0.021,13.7122,0.0137122,
-1.#IND,1.#QNAN,-2147483648,0,0,0.032,21.3838,0.0213838,
-1.#IND,1.#QNAN,-2147483648,0,0,0.048,28.6559,0.0286559,
-1.#IND,1.#QNAN,-2147483648,0,0,0.065,38.555,0.038555,
-1.#IND,1.#QNAN,-2147483648,0,0,0.098,64.9912,0.0649912,
-1.#IND,1.#QNAN,-2147483648,0,0,0.13,92.4954,0.0924954,
-1.#IND,1.#QNAN,-2147483648,0,0,0.166,125.297,0.125297,
-1.#IND,1.#QNAN,-2147483648,0,0,0.197,141.187,0.141187,
-1.#IND,1.#QNAN,-2147483648,0,0,0.244,173.408,0.173408,
-1.#IND,1.#QNAN,-2147483648,0,0,0.277,191.446,0.191446,
-1.#IND,1.#QNAN,-2147483648,0,0,0.31,211.464,0.211464,
-1.#IND,1.#QNAN,-2147483648,0,0,0.342,232.496,0.232496,
-1.#IND,1.#QNAN,-2147483648,0,0,0.374,253.661,0.253661,
-1.#IND,1.#QNAN,-2147483648,0,0,0.4,269.859,0.269859,
-1.#IND,1.#QNAN,-2147483648,0,0,0.432,287.66,0.28766,
-1.#IND,1.#QNAN,-2147483648,0,0,0.466,308.236,0.308236,
-1.#IND,1.#QNAN,-2147483648,0,0,0.497,328.192,0.328192,
-1.#IND,1.#QNAN,-2147483648,0,0,0.529,348.737,0.348737,
-1.#IND,1.#QNAN,-2147483648,0,0,0.576,385.945,0.385945,
-1.#IND,1.#QNAN,-2147483648,0,0,0.61,409.973,0.409973,
-1.#IND,1.#QNAN,-2147483648,0,0,0.639,432.09,0.43209,
-1.#IND,1.#QNAN,-2147483648,0,0,0.677,461.28,0.46128,
-1.#IND,1.#QNAN,-2147483648,0,0,0.712,489.353,0.489353,
-1.#IND,1.#QNAN,-2147483648,0,0,0.743,505.739,0.505739,
-1.#IND,1.#QNAN,-2147483648,0,0,0.776,523.721,0.523721,
-1.#IND,1.#QNAN,-2147483648,0,0,0.807,541.764,0.541764,
-1.#IND,1.#QNAN,-2147483648,0,0,0.838,559.123,0.559123,
-1.#IND,1.#QNAN,-2147483648,0,0,0.869,576.481,0.576481,
-1.#IND,1.#QNAN,-2147483648,0,0,0.919,612.429,0.612429,
-1.#IND,1.#QNAN,-2147483648,0,0,0.952,634.153,0.634153,
-1.#IND,1.#QNAN,-2147483648,0,0,0.983,656.741,0.656741,
-1.#IND,1.#QNAN,-2147483648,0,0,1.021,686.423,0.686423,
-1.#IND,1.#QNAN,-2147483648,0,0,1.052,699.062,0.699062,
-1.#IND,1.#QNAN,-2147483648,0,0,1.072,709.956,0.709956,
-1.#IND,1.#QNAN,-2147483648,0,0,1.103,728.086,0.728086,
-1.#IND,1.#QNAN,-2147483648,0,0,1.146,757.576,0.757576,
-1.#IND,1.#QNAN,-2147483648,0,0,1.171,778.045,0.778045,
-1.#IND,1.#QNAN,-2147483648,0,0,1.204,803.446,0.803446,
-1.#IND,1.#QNAN,-2147483648,0,0,1.266,858.876,0.858876,
-1.#IND,1.#QNAN,-2147483648,0,0,1.287,872.411,0.872411,
-1.#IND,1.#QNAN,-2147483648,0,0,1.319,901.432,0.901432,
-1.#IND,1.#QNAN,-2147483648,0,0,1.351,917.844,0.917844,
-1.#IND,1.#QNAN,-2147483648,0,0,1.382,932.717,0.932717,
-1.#IND,1.#QNAN,-2147483648,0,0,1.414,948.581,0.948581,
-1.#IND,1.#QNAN,-2147483648,0,0,1.445,964.888,0.964888,
-1.#IND,1.#QNAN,-2147483648,0,0,1.479,983.371,0.983371,
-1.#IND,1.#QNAN,-2147483648,0,0,1.505,997.543,0.997543,
-1.#IND,1.#QNAN,-2147483648,0,0,1.537,1027.73,1.02773,
-1.#IND,1.#QNAN,-2147483648,0,0,1.602,1076.23,1.07623,
-1.#IND,1.#QNAN,-2147483648,0,0,1.638,1097.24,1.09724,
-1.#IND,1.#QNAN,-2147483648,0,0,1.664,1112.91,1.11291,
-1.#IND,1.#QNAN,-2147483648,0,0,1.688,1122.35,1.12235,
-1.#IND,1.#QNAN,-2147483648,0,0,1.715,1143.33,1.14333,
-1.#IND,1.#QNAN,-2147483648,0,0,1.747,1165.85,1.16585,
-1.#IND,1.#QNAN,-2147483648,0,0,1.779,1188.01,1.18801,
-1.#IND,1.#QNAN,-2147483648,0,0,1.811,1211.81,1.21181,
-1.#IND,1.#QNAN,-2147483648,0,0,1.844,1237.06,1.23706,
-1.#IND,1.#QNAN,-2147483648,0,0,1.877,1264.17,1.26417,
-1.#IND,1.#QNAN,-2147483648,0,0,1.919,1301.47,1.30147,
-1.#IND,1.#QNAN,-2147483648,0,0,1.951,1325.42,1.32542,
-1.#IND,1.#QNAN,-2147483648,0,0,1.984,1350.98,1.35098,
-1.#IND,1.#QNAN,-2147483648,0,0,2.016,1377.26,1.37726,
-1.#IND,1.#QNAN,-2147483648,0,0,2.049,1405.37,1.40537,
-1.#IND,1.#QNAN,-2147483648,0,0,2.081,1434.22,1.43422,
-1.#IND,1.#QNAN,-2147483648,0,0,2.116,1466.3,1.4663,
-1.#IND,1.#QNAN,-2147483648,0,0,2.147,1483.22,1.48322,
-1.#IND,1.#QNAN,-2147483648,0,0,2.179,1500.27,1.50027,
-1.#IND,1.#QNAN,-2147483648,0,0,2.21,1518.03,1.51803,
-1.#IND,1.#QNAN,-2147483648,0,0,2.258,1551.84,1.55184,
-1.#IND,1.#QNAN,-2147483648,0,0,2.291,1572.56,1.57256,
-1.#IND,1.#QNAN,-2147483648,0,0,2.325,1594.55,1.59455,
-1.#IND,1.#QNAN,-2147483648,0,0,2.355,1615.87,1.61587,
-1.#IND,1.#QNAN,-2147483648,0,0,2.387,1638.83,1.63883,
-1.#IND,1.#QNAN,-2147483648,0,0,2.42,1662.74,1.66274,
-1.#IND,1.#QNAN,-2147483648,0,0,2.452,1688.24,1.68824,
-1.#IND,1.#QNAN,-2147483648,0,0,2.482,1711.37,1.71137,
-1.#IND,1.#QNAN,-2147483648,0,0,2.515,1737.18,1.73718,
-1.#IND,1.#QNAN,-2147483648,0,0,2.546,1763.37,1.76337,
-1.#IND,1.#QNAN,-2147483648,0,0,2.6,1811.96,1.81196,
-1.#IND,1.#QNAN,-2147483648,0,0,2.628,1823.57,1.82357,
-1.#IND,1.#QNAN,-2147483648,0,0,2.66,1852.98,1.85298,
-1.#IND,1.#QNAN,-2147483648,0,0,2.692,1867.87,1.86787,
-1.#IND,1.#QNAN,-2147483648,0,0,2.723,1883.4,1.8834,
-1.#IND,1.#QNAN,-2147483648,0,0,2.757,1901.5,1.9015,
-1.#IND,1.#QNAN,-2147483648,0,0,2.789,1921.16,1.92116,
-1.#IND,1.#QNAN,-2147483648,0,0,2.819,1938.91,1.93891,
-1.#IND,1.#QNAN,-2147483648,0,0,2.852,1958.16,1.95816,
-1.#IND,1.#QNAN,-2147483648,0,0,2.884,1978.22,1.97822,
-1.#IND,1.#QNAN,-2147483648,0,0,2.941,2024.55,2.02455,
-1.#IND,1.#QNAN,-2147483648,0,0,2.978,2043.48,2.04348,
-1.#IND,1.#QNAN,-2147483648,0,0,3.001,2055.49,2.05549,
-1.#IND,1.#QNAN,-2147483648,0,0,3.029,2079.25,2.07925,
-1.#IND,1.#QNAN,-2147483648,0,0,3.061,2104.04,2.10404,
-1.#IND,1.#QNAN,-2147483648,0,0,3.093,2129.71,2.12971,
-1.#IND,1.#QNAN,-2147483648,0,0,3.125,2156.74,2.15674,
-1.#IND,1.#QNAN,-2147483648,0,0,3.158,2184.28,2.18428,
-1.#IND,1.#QNAN,-2147483648,0,0,3.191,2214.93,2.21493,
-1.#IND,1.#QNAN,-2147483648,0,0,3.221,2228.81,2.22881,
-1.#IND,1.#QNAN,-2147483648,0,0,3.269,2274.25,2.27425,
-1.#IND,1.#QNAN,-2147483648,0,0,3.301,2290.56,2.29056,
-1.#IND,1.#QNAN,-2147483648,0,0,3.334,2307.97,2.30797,
-1.#IND,1.#QNAN,-2147483648,0,0,3.366,2326.3,2.3263,
-1.#IND,1.#QNAN,-2147483648,0,0,3.402,2349.47,2.34947,
-1.#IND,1.#QNAN,-2147483648,0,0,3.43,2369.18,2.36918,
-1.#IND,1.#QNAN,-2147483648,0,0,3.456,2384.94,2.38494,
-1.#IND,1.#QNAN,-2147483648,0,0,3.486,2399.57,2.39957,
-1.#IND,1.#QNAN,-2147483648,0,0,3.519,2431.93,2.43193,
-1.#IND,1.#QNAN,-2147483648,0,0,3.556,2453.48,2.45348,
-1.#IND,1.#QNAN,-2147483648,0,0,3.609,2495.37,2.49537,
-1.#IND,1.#QNAN,-2147483648,0,0,3.643,2522.35,2.52235,
-1.#IND,1.#QNAN,-2147483648,0,0,3.674,2536.04,2.53604,
-1.#IND,1.#QNAN,-2147483648,0,0,3.701,2546.41,2.54641,
-1.#IND,1.#QNAN,-2147483648,0,0,3.733,2573.19,2.57319,
-1.#IND,1.#QNAN,-2147483648,0,0,3.764,2598.83,2.59883,
-1.#IND,1.#QNAN,-2147483648,0,0,3.797,2625.36,2.62536,
-1.#IND,1.#QNAN,-2147483648,0,0,3.83,2656.01,2.65601,
-26.2295,12.0656,28,0,0,3.877,2686.17,2.68617,
-35.6571,10.6857,37,21,-15,3.921,2713.39,2.71339,
-33.1413,13.3261,35,73,-30,3.956,2743.54,2.74354,
-25,19.0408,31,136,-44,3.999,2770.53,2.77053,
-22.8851,21.4595,31,192,-88,4.029,2796.29,2.79629,
-8.65957,22.1702,23,229,-139,4.061,2821.85,2.82185,
6.34783,19.8986,20,248,-174,4.092,2849.39,2.84939,
