-1.#IND,1.#QNAN,-2147483648,0,0,0.009,8.37863,0.00837863,
-1.#IND,1.#QNAN,-2147483648,0,0,0.024,12.4677,0.0124677,
-1.#IND,1.#QNAN,-2147483648,0,0,0.05,26.6827,0.0266827,
-1.#IND,1.#QNAN,-2147483648,0,0,0.115,89.5332,0.0895332,
-1.#IND,1.#QNAN,-2147483648,0,0,0.14,98.1057,0.0981057,
-1.#IND,1.#QNAN,-2147483648,0,0,0.168,120.359,0.120359,
-1.#IND,1.#QNAN,-2147483648,0,0,0.207,151.106,0.151106,
-1.#IND,1.#QNAN,-2147483648,0,0,0.234,174.98,0.17498,
-1.#IND,1.#QNAN,-2147483648,0,0,0.267,201.617,0.201617,
-1.#IND,1.#QNAN,-2147483648,0,0,0.297,228.218,0.228218,
-1.#IND,1.#QNAN,-2147483648,0,0,0.329,255.318,0.255318,
-1.#IND,1.#QNAN,-2147483648,0,0,0.361,282.041,0.282041,
-1.#IND,1.#QNAN,-2147483648,0,0,0.394,310.452,0.310452,
-1.#IND,1.#QNAN,-2147483648,0,0,0.445,358.334,0.358334,
-1.#IND,1.#QNAN,-2147483648,0,0,0.474,374.478,0.374478,
-1.#IND,1.#QNAN,-2147483648,0,0,0.506,391.553,0.391553,
-1.#IND,1.#QNAN,-2147483648,0,0,0.538,408.623,0.408623,
-1.#IND,1.#QNAN,-2147483648,0,0,0.57,426.699,0.426699,
-1.#IND,1.#QNAN,-2147483648,0,0,0.602,446.124,0.446124,
-1.#IND,1.#QNAN,-2147483648,0,0,0.635,466.933,0.466933,
-1.#IND,1.#QNAN,-2147483648,0,0,0.67,492.443,0.492443,
-1.#IND,1.#QNAN,-2147483648,0,0,0.695,510.159,0.510159,
-1.#IND,1.#QNAN,-2147483648,0,0,0.724,526.449,0.526449,
-1.#IND,1.#QNAN,-2147483648,0,0,0.771,559.357,0.559357,
-1.#IND,1.#QNAN,-2147483648,0,0,0.803,577.666,0.577666,
-1.#IND,1.#QNAN,-2147483648,0,0,0.835,596.78,0.59678,
-1.#IND,1.#QNAN,-2147483648,0,0,0.867,616.573,0.616573,
-1.#IND,1.#QNAN,-2147483648,0,0,0.901,639.247,0.639247,
-1.#IND,1.#QNAN,-2147483648,0,0,0.931,660.462,0.660462,
-1.#IND,1.#QNAN,-2147483648,0,0,0.964,683.124,0.683124,
-1.#IND,1.#QNAN,-2147483648,0,0,0.995,706.387,0.706387,
-1.#IND,1.#QNAN,-2147483648,0,0,1.027,730.771,0.730771,
-1.#IND,1.#QNAN,-2147483648,0,0,1.059,755.204,0.755204,
-1.#IND,1.#QNAN,-2147483648,0,0,1.109,798.176,0.798176,
-1.#IND,1.#QNAN,-2147483648,0,0,1.14,826.539,0.826539,
-1.#IND,1.#QNAN,-2147483648,0,0,1.173,855.421,0.855421,
-1.#IND,1.#QNAN,-2147483648,0,0,1.207,886.664,0.886664,
-1.#IND,1.#QNAN,-2147483648,0,0,1.239,902.403,0.902403,
-1.#IND,1.#QNAN,-2147483648,0,0,1.272,921.084,0.921084,
-1.#IND,1.#QNAN,-2147483648,0,0,1.304,940.973,0.940973,
-1.#IND,1.#QNAN,-2147483648,0,0,1.337,962.768,0.962768,
-1.#IND,1.#QNAN,-2147483648,0,0,1.368,984.413,0.984413,
-1.#IND,1.#QNAN,-2147483648,0,0,1.4,1005.93,1.00593,
-1.#IND,1.#QNAN,-2147483648,0,0,1.448,1043.48,1.04348,
-1.#IND,1.#QNAN,-2147483648,0,0,1.48,1066.98,1.06698,
-1.#IND,1.#QNAN,-2147483648,0,0,1.512,1091.09,1.09109,
-1.#IND,1.#QNAN,-2147483648,0,0,1.544,1116.07,1.11607,
-1.#IND,1.#QNAN,-2147483648,0,0,1.577,1143.15,1.14315,
-1.#IND,1.#QNAN,-2147483648,0,0,1.608,1170.58,1.17058,
-1.#IND,1.#QNAN,-2147483648,0,0,1.64,1197.92,1.19792,
-1.#IND,1.#QNAN,-2147483648,0,0,1.672,1226.38,1.22638,
-1.#IND,1.#QNAN,-2147483648,0,0,1.705,1256.25,1.25625,
-1.#IND,1.#QNAN,-2147483648,0,0,1.733,1267.68,1.26768,
-1.#IND,1.#QNAN,-2147483648,0,0,1.779,1310.52,1.31052,
-1.#IND,1.#QNAN,-2147483648,0,0,1.813,1339.68,1.33968,
-1.#IND,1.#QNAN,-2147483648,0,0,1.844,1368.25,1.36825,
-1.#IND,1.#QNAN,-2147483648,0,0,1.876,1397.87,1.39787,
-1.#IND,1.#QNAN,-2147483648,0,0,1.912,1431.51,1.43151,
-1.#IND,1.#QNAN,-2147483648,0,0,1.94,1447.79,1.44779,
-1.#IND,1.#QNAN,-2147483648,0,0,1.972,1464.05,1.46405,
-1.#IND,1.#QNAN,-2147483648,0,0,2.005,1482.36,1.48236,
-1.#IND,1.#QNAN,-2147483648,0,0,2.037,1501.71,1.50171,
-1.#IND,1.#QNAN,-2147483648,0,0,2.068,1520.67,1.52067,
-1.#IND,1.#QNAN,-2147483648,0,0,2.134,1573.41,1.57341,
-1.#IND,1.#QNAN,-2147483648,0,0,2.157,1586.29,1.58629,
-1.#IND,1.#QNAN,-2147483648,0,0,2.189,1614.74,1.61474,
-1.#IND,1.#QNAN,-2147483648,0,0,2.221,1643.75,1.64375,
-1.#IND,1.#QNAN,-2147483648,0,0,2.253,1660.39,1.66039,
-1.#IND,1.#QNAN,-2147483648,0,0,2.286,1677.86,1.67786,
-1.#IND,1.#QNAN,-2147483648,0,0,2.316,1694.18,1.69418,
-1.#IND,1.#QNAN,-2147483648,0,0,2.349,1712.27,1.71227,
-1.#IND,1.#QNAN,-2147483648,0,0,2.38,1730.55,1.73055,
-1.#IND,1.#QNAN,-2147483648,0,0,2.413,1750.58,1.75058,
-1.#IND,1.#QNAN,-2147483648,0,0,2.459,1785.18,1.78518,
