-1.#IND,1.#QNAN,-2147483648,0,0,0.018,11.0243,0.0110243,
-1.#IND,1.#QNAN,-2147483648,0,0,0.033,15.1702,0.0151702,
-1.#IND,1.#QNAN,-2147483648,0,0,0.056,28.5458,0.0285458,
-1.#IND,1.#QNAN,-2147483648,0,0,0.091,60.0751,0.0600751,
-1.#IND,1.#QNAN,-2147483648,0,0,0.147,99.8464,0.0998464,
-1.#IND,1.#QNAN,-2147483648,0,0,0.181,124.723,0.124723,
-1.#IND,1.#QNAN,-2147483648,0,0,0.219,156.009,0.156009,
-1.#IND,1.#QNAN,-2147483648,0,0,0.253,176.833,0.176833,
-1.#IND,1.#QNAN,-2147483648,0,0,0.285,197.291,0.197291,
-1.#IND,1.#QNAN,-2147483648,0,0,0.314,216.603,0.216603,
-1.#IND,1.#QNAN,-2147483648,0,0,0.337,227.362,0.227362,
-1.#IND,1.#QNAN,-2147483648,0,0,0.367,252.919,0.252919,
-1.#IND,1.#QNAN,-2147483648,0,0,0.4,280.689,0.280689,
-1.#IND,1.#QNAN,-2147483648,0,0,0.431,308.226,0.308226,
-1.#IND,1.#QNAN,-2147483648,0,0,0.478,352.783,0.352783,
-1.#IND,1.#QNAN,-2147483648,0,0,0.511,383.607,0.383607,
-1.#IND,1.#QNAN,-2147483648,0,0,0.542,398.349,0.398349,
-1.#IND,1.#QNAN,-2147483648,0,0,0.575,429.325,0.429325,
-1.#IND,1.#QNAN,-2147483648,0,0,0.607,446.213,0.446213,
-1.#IND,1.#QNAN,-2147483648,0,0,0.64,464.598,0.464598,
-1.#IND,1.#QNAN,-2147483648,0,0,0.671,482.955,0.482955,
-1.#IND,1.#QNAN,-2147483648,0,0,0.703,502.747,0.502747,
-1.#IND,1.#QNAN,-2147483648,0,0,0.735,522.709,0.522709,
-1.#IND,1.#QNAN,-2147483648,0,0,0.767,543.902,0.543902,
-1.#IND,1.#QNAN,-2147483648,0,0,0.825,591.777,0.591777,
-1.#IND,1.#QNAN,-2147483648,0,0,0.855,607.017,0.607017,
-1.#IND,1.#QNAN,-2147483648,0,0,0.885,621.118,0.621118,
-1.#IND,1.#QNAN,-2147483648,0,0,0.915,648.259,0.648259,
-1.#IND,1.#QNAN,-2147483648,0,0,0.946,676.15,0.67615,
-1.#IND,1.#QNAN,-2147483648,0,0,0.978,703.751,0.703751,
-1.#IND,1.#QNAN,-2147483648,0,0,1.01,731.229,0.731229,
-1.#IND,1.#QNAN,-2147483648,0,0,1.037,754.595,0.754595,
-1.#IND,1.#QNAN,-2147483648,0,0,1.066,778.31,0.77831,
-1.#IND,1.#QNAN,-2147483648,0,0,1.097,802.518,0.802518,
-1.#IND,1.#QNAN,-2147483648,0,0,1.164,862.008,0.862008,
-1.#IND,1.#QNAN,-2147483648,0,0,1.188,878.66,0.87866,
