-1.#IND,1.#QNAN,-2147483648,0,0,0.02,13.3021,0.0133021,
-1.#IND,1.#QNAN,-2147483648,0,0,0.035,20.3704,0.0203704,
-1.#IND,1.#QNAN,-2147483648,0,0,0.048,25.1398,0.0251398,
-1.#IND,1.#QNAN,-2147483648,0,0,0.067,33.321,0.033321,
-1.#IND,1.#QNAN,-2147483648,0,0,0.131,90.4234,0.0904234,
-1.#IND,1.#QNAN,-2147483648,0,0,0.159,108.596,0.108596,
-1.#IND,1.#QNAN,-2147483648,0,0,0.199,137.105,0.137105,
-1.#IND,1.#QNAN,-2147483648,0,0,0.24,160.278,0.160278,
-1.#IND,1.#QNAN,-2147483648,0,0,0.26,173.282,0.173282,
-1.#IND,1.#QNAN,-2147483648,0,0,0.283,193.61,0.19361,
-1.#IND,1.#QNAN,-2147483648,0,0,0.315,214.644,0.214644,
-1.#IND,1.#QNAN,-2147483648,0,0,0.347,237.01,0.23701,
-1.#IND,1.#QNAN,-2147483648,0,0,0.38,261.005,0.261005,
-1.#IND,1.#QNAN,-2147483648,0,0,0.412,285.926,0.285926,
-1.#IND,1.#QNAN,-2147483648,0,0,0.459,325.368,0.325368,
-1.#IND,1.#QNAN,-2147483648,0,0,0.49,350.765,0.350765,
-1.#IND,1.#QNAN,-2147483648,0,0,0.523,377.252,0.377252,
-1.#IND,1.#QNAN,-2147483648,0,0,0.554,403.705,0.403705,
-1.#IND,1.#QNAN,-2147483648,0,0,0.586,430.886,0.430886,
-1.#IND,1.#QNAN,-2147483648,0,0,0.62,461.026,0.461026,
-1.#IND,1.#QNAN,-2147483648,0,0,0.651,474.968,0.474968,
-1.#IND,1.#QNAN,-2147483648,0,0,0.683,504.01,0.50401,
-1.#IND,1.#QNAN,-2147483648,0,0,0.715,520.523,0.520523,
-1.#IND,1.#QNAN,-2147483648,0,0,0.747,536.428,0.536428,
-1.#IND,1.#QNAN,-2147483648,0,0,0.795,569.366,0.569366,
-1.#IND,1.#QNAN,-2147483648,0,0,0.827,587.757,0.587757,
-1.#IND,1.#QNAN,-2147483648,0,0,0.86,608.223,0.608223,
-1.#IND,1.#QNAN,-2147483648,0,0,0.891,628.911,0.628911,
-1.#IND,1.#QNAN,-2147483648,0,0,0.923,649.845,0.649845,
-1.#IND,1.#QNAN,-2147483648,0,0,0.956,673.101,0.673101,
-1.#IND,1.#QNAN,-2147483648,0,0,0.986,694.392,0.694392,
