-1.#IND,1.#QNAN,-2147483648,0,0,0.009,7.88826,0.00788826,
-1.#IND,1.#QNAN,-2147483648,0,0,0.025,12.4502,0.0124502,
-1.#IND,1.#QNAN,-2147483648,0,0,0.044,20.473,0.020473,
-1.#IND,1.#QNAN,-2147483648,0,0,0.075,44.0802,0.0440802,
-1.#IND,1.#QNAN,-2147483648,0,0,0.108,68.5191,0.0685191,
-1.#IND,1.#QNAN,-2147483648,0,0,0.14,94.1042,0.0941042,
-1.#IND,1.#QNAN,-2147483648,0,0,0.175,123.5,0.1235,
-1.#IND,1.#QNAN,-2147483648,0,0,0.22,167.455,0.167455,
-1.#IND,1.#QNAN,-2147483648,0,0,0.252,196.777,0.196777,
-1.#IND,1.#QNAN,-2147483648,0,0,0.285,226.066,0.226066,
-1.#IND,1.#QNAN,-2147483648,0,0,0.317,241.945,0.241945,
-1.#IND,1.#QNAN,-2147483648,0,0,0.348,257.788,0.257788,
-1.#IND,1.#QNAN,-2147483648,0,0,0.383,277.362,0.277362,
-1.#IND,1.#QNAN,-2147483648,0,0,0.413,295.608,0.295608,
-1.#IND,1.#QNAN,-2147483648,0,0,0.445,314.934,0.314934,
-1.#IND,1.#QNAN,-2147483648,0,0,0.476,334.29,0.33429,
-1.#IND,1.#QNAN,-2147483648,0,0,0.509,354.546,0.354546,
-1.#IND,1.#QNAN,-2147483648,0,0,0.556,390.97,0.39097,
-1.#IND,1.#QNAN,-2147483648,0,0,0.589,413.872,0.413872,
-1.#IND,1.#QNAN,-2147483648,0,0,0.619,436.168,0.436168,
-1.#IND,1.#QNAN,-2147483648,0,0,0.651,458.634,0.458634,
-1.#IND,1.#QNAN,-2147483648,0,0,0.684,482.698,0.482698,
-1.#IND,1.#QNAN,-2147483648,0,0,0.715,506.648,0.506648,
-1.#IND,1.#QNAN,-2147483648,0,0,0.748,532.912,0.532912,
-1.#IND,1.#QNAN,-2147483648,0,0,0.78,560.198,0.560198,
