-1.#IND,1.#QNAN,-2147483648,0,0,0.011,9.53551,0.00953551,
-1.#IND,1.#QNAN,-2147483648,0,0,0.025,16.5969,0.0165969,
-1.#IND,1.#QNAN,-2147483648,0,0,0.044,28.3456,0.0283456,
-1.#IND,1.#QNAN,-2147483648,0,0,0.077,57.2765,0.0572765,
-1.#IND,1.#QNAN,-2147483648,0,0,0.126,104.574,0.104574,
-1.#IND,1.#QNAN,-2147483648,0,0,0.165,125.981,0.125981,
-1.#IND,1.#QNAN,-2147483648,0,0,0.205,155.142,0.155142,
-1.#IND,1.#QNAN,-2147483648,0,0,0.247,179.961,0.179961,
-1.#IND,1.#QNAN,-2147483648,0,0,0.273,196.76,0.19676,
-1.#IND,1.#QNAN,-2147483648,0,0,0.296,209.961,0.209961,
-1.#IND,1.#QNAN,-2147483648,0,0,0.32,231.027,0.231027,
-1.#IND,1.#QNAN,-2147483648,0,0,0.352,253.255,0.253255,
-1.#IND,1.#QNAN,-2147483648,0,0,0.385,277.939,0.277939,
-1.#IND,1.#QNAN,-2147483648,0,0,0.417,303.03,0.30303,
-1.#IND,1.#QNAN,-2147483648,0,0,0.449,329.318,0.329318,
-1.#IND,1.#QNAN,-2147483648,0,0,0.48,354.954,0.354954,
-1.#IND,1.#QNAN,-2147483648,0,0,0.513,381.944,0.381944,
-1.#IND,1.#QNAN,-2147483648,0,0,0.56,425.903,0.425903,
-1.#IND,1.#QNAN,-2147483648,0,0,0.594,456.852,0.456852,
-1.#IND,1.#QNAN,-2147483648,0,0,0.625,471.565,0.471565,
-1.#IND,1.#QNAN,-2147483648,0,0,0.657,486.558,0.486558,
-1.#IND,1.#QNAN,-2147483648,0,0,0.688,502.554,0.502554,
-1.#IND,1.#QNAN,-2147483648,0,0,0.721,520.139,0.520139,
-1.#IND,1.#QNAN,-2147483648,0,0,0.754,539.43,0.53943,
-1.#IND,1.#QNAN,-2147483648,0,0,0.787,560.074,0.560074,
-1.#IND,1.#QNAN,-2147483648,0,0,0.818,580.542,0.580542,
-1.#IND,1.#QNAN,-2147483648,0,0,0.85,601.927,0.601927,
-1.#IND,1.#QNAN,-2147483648,0,0,0.898,640.779,0.640779,
-1.#IND,1.#QNAN,-2147483648,0,0,0.931,665.347,0.665347,
-1.#IND,1.#QNAN,-2147483648,0,0,0.963,690.249,0.690249,
-1.#IND,1.#QNAN,-2147483648,0,0,0.996,716.326,0.716326,
-1.#IND,1.#QNAN,-2147483648,0,0,1.034,749.405,0.749405,
-1.#IND,1.#QNAN,-2147483648,0,0,1.054,755.795,0.755795,
-1.#IND,1.#QNAN,-2147483648,0,0,1.085,777.601,0.777601,
-1.#IND,1.#QNAN,-2147483648,0,0,1.118,802.581,0.802581,
-1.#IND,1.#QNAN,-2147483648,0,0,1.151,828.719,0.828719,
-1.#IND,1.#QNAN,-2147483648,0,0,1.184,856.474,0.856474,
-1.#IND,1.#QNAN,-2147483648,0,0,1.243,912.483,0.912483,
-1.#IND,1.#QNAN,-2147483648,0,0,1.283,944.166,0.944166,
-1.#IND,1.#QNAN,-2147483648,0,0,1.308,955.343,0.955343,
-1.#IND,1.#QNAN,-2147483648,0,0,1.332,974.054,0.974054,
-1.#IND,1.#QNAN,-2147483648,0,0,1.364,994.518,0.994518,
-1.#IND,1.#QNAN,-2147483648,0,0,1.396,1016.26,1.01626,
-1.#IND,1.#QNAN,-2147483648,0,0,1.427,1037.71,1.03771,
-1.#IND,1.#QNAN,-2147483648,0,0,1.46,1060.82,1.06082,
-1.#IND,1.#QNAN,-2147483648,0,0,1.491,1083.46,1.08346,
-1.#IND,1.#QNAN,-2147483648,0,0,1.523,1106.73,1.10673,
-1.#IND,1.#QNAN,-2147483648,0,0,1.584,1159.53,1.15953,
-1.#IND,1.#QNAN,-2147483648,0,0,1.606,1172.39,1.17239,
-1.#IND,1.#QNAN,-2147483648,0,0,1.632,1194.18,1.19418,
-1.#IND,1.#QNAN,-2147483648,0,0,1.661,1216.39,1.21639,
-1.#IND,1.#QNAN,-2147483648,0,0,1.695,1241.18,1.24118,
-1.#IND,1.#QNAN,-2147483648,0,0,1.726,1265.2,1.2652,
-1.#IND,1.#QNAN,-2147483648,0,0,1.758,1290.1,1.2901,
-1.#IND,1.#QNAN,-2147483648,0,0,1.791,1316.97,1.31697,
-1.#IND,1.#QNAN,-2147483648,0,0,1.822,1343.23,1.34323,
-1.#IND,1.#QNAN,-2147483648,0,0,1.857,1374.21,1.37421,
-1.#IND,1.#QNAN,-2147483648,0,0,1.903,1418.45,1.41845,
-1.#IND,1.#QNAN,-2147483648,0,0,1.936,1448.18,1.44818,
-1.#IND,1.#QNAN,-2147483648,0,0,1.969,1465.4,1.4654,
-1.#IND,1.#QNAN,-2147483648,0,0,2,1482.89,1.48289,
-1.#IND,1.#QNAN,-2147483648,0,0,2.032,1500.02,1.50002,
-1.#IND,1.#QNAN,-2147483648,0,0,2.066,1519.52,1.51952,
-1.#IND,1.#QNAN,-2147483648,0,0,2.096,1539.17,1.53917,
-1.#IND,1.#QNAN,-2147483648,0,0,2.129,1560.87,1.56087,
-1.#IND,1.#QNAN,-2147483648,0,0,2.162,1584.08,1.58408,
-1.#IND,1.#QNAN,-2147483648,0,0,2.193,1606.59,1.60659,
-1.#IND,1.#QNAN,-2147483648,0,0,2.242,1646.28,1.64628,
-1.#IND,1.#QNAN,-2147483648,0,0,2.275,1672.03,1.67203,
-1.#IND,1.#QNAN,-2147483648,0,0,2.305,1696.85,1.69685,
-1.#IND,1.#QNAN,-2147483648,0,0,2.337,1723.63,1.72363,
-1.#IND,1.#QNAN,-2147483648,0,0,2.369,1751.4,1.7514,
-1.#IND,1.#QNAN,-2147483648,0,0,2.401,1779.98,1.77998,
-1.#IND,1.#QNAN,-2147483648,0,0,2.434,1809.29,1.80929,
-1.#IND,1.#QNAN,-2147483648,0,0,2.466,1839.69,1.83969,
