-1.#IND,1.#QNAN,-2147483648,0,0,0.023,12.1006,0.0121006,
-1.#IND,1.#QNAN,-2147483648,0,0,0.038,17.7376,0.0177376,
-1.#IND,1.#QNAN,-2147483648,0,0,0.07,41.655,0.041655,
-1.#IND,1.#QNAN,-2147483648,0,0,0.101,65.4353,0.0654353,
-1.#IND,1.#QNAN,-2147483648,0,0,0.134,91.4728,0.0914728,
-1.#IND,1.#QNAN,-2147483648,0,0,0.168,118.801,0.118801,
-1.#IND,1.#QNAN,-2147483648,0,0,0.203,150.214,0.150214,
-1.#IND,1.#QNAN,-2147483648,0,0,0.233,164.395,0.164395,
-1.#IND,1.#QNAN,-2147483648,0,0,0.265,180.32,0.18032,
-1.#IND,1.#QNAN,-2147483648,0,0,0.297,196.229,0.196229,
-1.#IND,1.#QNAN,-2147483648,0,0,0.328,212.963,0.212963,
-1.#IND,1.#QNAN,-2147483648,0,0,0.376,246.531,0.246531,
-1.#IND,1.#QNAN,-2147483648,0,0,0.408,265.262,0.265262,
-1.#IND,1.#QNAN,-2147483648,0,0,0.442,286.537,0.286537,
-1.#IND,1.#QNAN,-2147483648,0,0,0.473,307.142,0.307142,
-1.#IND,1.#QNAN,-2147483648,0,0,0.505,328.017,0.328017,
-1.#IND,1.#QNAN,-2147483648,0,0,0.537,349.813,0.349813,
-1.#IND,1.#QNAN,-2147483648,0,0,0.568,372.269,0.372269,
-1.#IND,1.#QNAN,-2147483648,0,0,0.601,396.341,0.396341,
-1.#IND,1.#QNAN,-2147483648,0,0,0.633,420.587,0.420587,
-1.#IND,1.#QNAN,-2147483648,0,0,0.666,446.394,0.446394,
-1.#IND,1.#QNAN,-2147483648,0,0,0.714,489.24,0.48924,
-1.#IND,1.#QNAN,-2147483648,0,0,0.747,518.019,0.518019,
-1.#IND,1.#QNAN,-2147483648,0,0,0.777,545.363,0.545363,
-1.#IND,1.#QNAN,-2147483648,0,0,0.81,574.538,0.574538,
-1.#IND,1.#QNAN,-2147483648,0,0,0.842,589.6,0.5896,
-1.#IND,1.#QNAN,-2147483648,0,0,0.873,605.289,0.605289,
-1.#IND,1.#QNAN,-2147483648,0,0,0.908,624.457,0.624457,
-1.#IND,1.#QNAN,-2147483648,0,0,0.938,641.304,0.641304,
-1.#IND,1.#QNAN,-2147483648,0,0,0.97,659.762,0.659762,
-1.#IND,1.#QNAN,-2147483648,0,0,1.002,679.054,0.679054,
-1.#IND,1.#QNAN,-2147483648,0,0,1.067,731.319,0.731319,
-1.#IND,1.#QNAN,-2147483648,0,0,1.083,738.216,0.738216,
-1.#IND,1.#QNAN,-2147483648,0,0,1.109,755.874,0.755874,
-1.#IND,1.#QNAN,-2147483648,0,0,1.139,772.885,0.772885,
-1.#IND,1.#QNAN,-2147483648,0,0,1.173,791.366,0.791366,
-1.#IND,1.#QNAN,-2147483648,0,0,1.211,817.447,0.817447,
-1.#IND,1.#QNAN,-2147483648,0,0,1.256,853.205,0.853205,
-1.#IND,1.#QNAN,-2147483648,0,0,1.289,877.242,0.877242,
-1.#IND,1.#QNAN,-2147483648,0,0,1.308,889.845,0.889845,
-1.#IND,1.#QNAN,-2147483648,0,0,1.341,919.307,0.919307,
-1.#IND,1.#QNAN,-2147483648,0,0,1.387,949.692,0.949692,
-1.#IND,1.#QNAN,-2147483648,0,0,1.421,980.494,0.980494,
-1.#IND,1.#QNAN,-2147483648,0,0,1.452,997.619,0.997619,
-1.#IND,1.#QNAN,-2147483648,0,0,1.484,1015.01,1.01501,
-1.#IND,1.#QNAN,-2147483648,0,0,1.515,1032.49,1.03249,
-1.#IND,1.#QNAN,-2147483648,0,0,1.548,1051.42,1.05142,
-1.#IND,1.#QNAN,-2147483648,0,0,1.581,1072.74,1.07274,
-1.#IND,1.#QNAN,-2147483648,0,0,1.611,1092.7,1.0927,
-1.#IND,1.#QNAN,-2147483648,0,0,1.645,1113.8,1.1138,
-1.#IND,1.#QNAN,-2147483648,0,0,1.669,1128.96,1.12896,
-1.#IND,1.#QNAN,-2147483648,0,0,1.733,1177.37,1.17737,
-1.#IND,1.#QNAN,-2147483648,0,0,1.763,1190.76,1.19076,
-1.#IND,1.#QNAN,-2147483648,0,0,1.784,1196.09,1.19609,
-1.#IND,1.#QNAN,-2147483648,0,0,1.815,1217.65,1.21765,
-1.#IND,1.#QNAN,-2147483648,0,0,1.846,1239.07,1.23907,
-1.#IND,1.#QNAN,-2147483648,0,0,1.878,1260.7,1.2607,
-1.#IND,1.#QNAN,-2147483648,0,0,1.912,1284.83,1.28483,
-1.#IND,1.#QNAN,-2147483648,0,0,1.944,1309.52,1.30952,
-1.#IND,1.#QNAN,-2147483648,0,0,1.976,1335.21,1.33521,
-1.#IND,1.#QNAN,-2147483648,0,0,2.009,1363.07,1.36307,
-1.#IND,1.#QNAN,-2147483648,0,0,2.055,1405.42,1.40542,
-1.#IND,1.#QNAN,-2147483648,0,0,2.087,1434.19,1.43419,
-1.#IND,1.#QNAN,-2147483648,0,0,2.119,1463.08,1.46308,
-1.#IND,1.#QNAN,-2147483648,0,0,2.151,1492.68,1.49268,
-1.#IND,1.#QNAN,-2147483648,0,0,2.183,1523.08,1.52308,
-1.#IND,1.#QNAN,-2147483648,0,0,2.215,1538.87,1.53887,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.249,1557.2,1.5572,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.279,1574.63,1.57463,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.311,1593.41,1.59341,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.344,1613.76,1.61376,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.394,1651.82,1.65182,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.426,1675.47,1.67547,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.457,1699.13,1.69913,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.49,1724.5,1.7245,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.52,1748.81,1.74881,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.551,1773.63,1.77363,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.584,1799.96,1.79996,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.616,1826.51,1.82651,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.647,1852.79,1.85279,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.679,1880.39,1.88039,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.728,1925.74,1.92574,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.76,1955.75,1.95575,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.792,1970.84,1.97084,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.825,1987.94,1.98794,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.856,2005.02,2.00502,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.887,2022.85,2.02285,
-1.#IND,1.#QNAN,-2147483648,1,-1,2.921,2042.24,2.04224,
8.48333,-9.15,12,1,-1,2.968,2077.55,2.07755,
7.29545,-13.553,15,-1,2,3.005,2102.71,2.10271,
7.5102,-14.1565,16,-5,16,3.036,2127.15,2.12715,
5.6993,-13.7203,14,-11,34,3.079,2163.62,2.16362,
3.71739,-12.1232,12,-21,68,3.113,2187.5,2.1875,
2,-10.3529,10,-22,80,3.146,2212.7,2.2127,
1.17037,-8.37778,8,-22,87,3.176,2238.65,2.23865,
0.862319,-6.45652,6,-22,92,3.207,2262.93,2.26293,
1.22857,-4.97857,5,-22,95,3.239,2288.41,2.28841,
1.35252,-3.79856,4,-22,96,3.271,2313.91,2.31391,
1.5,-2.87143,3,-22,96,3.303,2340.6,2.3406,
1.79137,-2.35971,2,-22,97,3.336,2370.27,2.37027,
1.77372,-2.16788,2,-22,97,3.38,2396.05,2.39605,
1.66176,-2.05147,2,-22,97,3.417,2427.28,2.42728,
1.54745,-1.94891,2,-23,98,3.46,2454.82,2.45482,
1.9058,-1.68116,2,-23,98,3.489,2480.17,2.48017,
1.74638,-1.57971,2,-23,98,3.522,2507.61,2.50761,
2.28261,-1.26087,2,-23,98,3.553,2533.9,2.5339,
2.28467,-1.24088,2,-23,98,3.583,2559.71,2.55971,
2.08889,-1.28889,2,-25,99,3.617,2587.49,2.58749,
2.10791,-1.16547,2,-25,99,3.645,2612.73,2.61273,
1.84615,-1.12587,2,-25,99,3.678,2640.09,2.64009,
1.88966,-0.813793,2,-25,99,3.708,2665.51,2.66551,
1.87413,-0.573427,1,-26,100,3.759,2711.54,2.71154,
2.08571,0.164286,2,-26,100,3.809,2744.28,2.74428,
2.06522,0.884058,2,-26,100,3.858,2778.91,2.77891,
2.77698,4.48921,5,-26,100,3.903,2812.02,2.81202,
3.23022,5.55396,6,-27,98,3.951,2845.8,2.8458,
3.63448,7.07586,7,-29,93,4.001,2882.77,2.88277,
