-1.#IND,1.#QNAN,-2147483648,0,0,0.01,8.98891,0.00898891,
-1.#IND,1.#QNAN,-2147483648,0,0,0.023,16.5879,0.0165879,
-1.#IND,1.#QNAN,-2147483648,0,0,0.044,28.9017,0.0289017,
-1.#IND,1.#QNAN,-2147483648,0,0,0.076,57.1278,0.0571278,
-1.#IND,1.#QNAN,-2147483648,0,0,0.108,86.2934,0.0862934,
-1.#IND,1.#QNAN,-2147483648,0,0,0.141,102.035,0.102035,
-1.#IND,1.#QNAN,-2147483648,0,0,0.179,124.218,0.124218,
-1.#IND,1.#QNAN,-2147483648,0,0,0.207,143.169,0.143169,
-1.#IND,1.#QNAN,-2147483648,0,0,0.256,180.324,0.180324,
-1.#IND,1.#QNAN,-2147483648,0,0,0.288,202.395,0.202395,
-1.#IND,1.#QNAN,-2147483648,0,0,0.319,224.513,0.224513,
-1.#IND,1.#QNAN,-2147483648,0,0,0.353,249.087,0.249087,
-1.#IND,1.#QNAN,-2147483648,0,0,0.384,272.777,0.272777,
-1.#IND,1.#QNAN,-2147483648,0,0,0.418,299.102,0.299102,
-1.#IND,1.#QNAN,-2147483648,0,0,0.448,325.665,0.325665,
-1.#IND,1.#QNAN,-2147483648,0,0,0.48,353.065,0.353065,
-1.#IND,1.#QNAN,-2147483648,0,0,0.508,378.119,0.378119,
-1.#IND,1.#QNAN,-2147483648,0,0,0.542,404.74,0.40474,
-1.#IND,1.#QNAN,-2147483648,0,0,0.59,447.925,0.447925,
-1.#IND,1.#QNAN,-2147483648,0,0,0.624,477.714,0.477714,
-1.#IND,1.#QNAN,-2147483648,0,0,0.654,492.345,0.492345,
-1.#IND,1.#QNAN,-2147483648,0,0,0.686,522.463,0.522463,
-1.#IND,1.#QNAN,-2147483648,0,0,0.719,538.893,0.538893,
-1.#IND,1.#QNAN,-2147483648,0,0,0.75,555.375,0.555375,
-1.#IND,1.#QNAN,-2147483648,0,0,0.783,573.72,0.57372,
-1.#IND,1.#QNAN,-2147483648,0,0,0.815,592.536,0.592536,
-1.#IND,1.#QNAN,-2147483648,0,0,0.848,613.352,0.613352,
-1.#IND,1.#QNAN,-2147483648,0,0,0.879,633.341,0.633341,
-1.#IND,1.#QNAN,-2147483648,0,0,0.927,669.936,0.669936,
-1.#IND,1.#QNAN,-2147483648,0,0,0.96,690.794,0.690794,
-1.#IND,1.#QNAN,-2147483648,0,0,0.993,715.293,0.715293,
-1.#IND,1.#QNAN,-2147483648,0,0,1.021,736.686,0.736686,
-1.#IND,1.#QNAN,-2147483648,0,0,1.05,756.79,0.75679,
-1.#IND,1.#QNAN,-2147483648,0,0,1.084,779.613,0.779613,
-1.#IND,1.#QNAN,-2147483648,0,0,1.115,801.899,0.801899,
-1.#IND,1.#QNAN,-2147483648,0,0,1.15,828.552,0.828552,
-1.#IND,1.#QNAN,-2147483648,0,0,1.179,851.961,0.851961,
-1.#IND,1.#QNAN,-2147483648,0,0,1.211,876.58,0.87658,
-1.#IND,1.#QNAN,-2147483648,0,0,1.258,916.717,0.916717,
-1.#IND,1.#QNAN,-2147483648,0,0,1.305,958.633,0.958633,
-1.#IND,1.#QNAN,-2147483648,0,0,1.326,972.702,0.972702,
-1.#IND,1.#QNAN,-2147483648,0,0,1.36,990.602,0.990602,
-1.#IND,1.#QNAN,-2147483648,0,0,1.391,1007.81,1.00781,
-1.#IND,1.#QNAN,-2147483648,0,0,1.422,1025.23,1.02523,
-1.#IND,1.#QNAN,-2147483648,0,0,1.456,1044.9,1.0449,
