-1.#IND,1.#QNAN,-2147483648,0,0,0.021,15.0569,0.0150569,
-1.#IND,1.#QNAN,-2147483648,0,0,0.031,22.6039,0.0226039,
-1.#IND,1.#QNAN,-2147483648,0,0,0.045,28.9042,0.0289042,
-1.#IND,1.#QNAN,-2147483648,0,0,0.065,40.1308,0.0401308,
-1.#IND,1.#QNAN,-2147483648,0,0,0.128,99.3369,0.0993369,
-1.#IND,1.#QNAN,-2147483648,0,0,0.152,117.177,0.117177,
-1.#IND,1.#QNAN,-2147483648,0,0,0.19,142.609,0.142609,
-1.#IND,1.#QNAN,-2147483648,0,0,0.219,165.768,0.165768,
-1.#IND,1.#QNAN,-2147483648,0,0,0.25,189.864,0.189864,
-1.#IND,1.#QNAN,-2147483648,0,0,0.283,214.79,0.21479,
-1.#IND,1.#QNAN,-2147483648,0,0,0.315,240.98,0.24098,
-1.#IND,1.#QNAN,-2147483648,0,0,0.344,265.117,0.265117,
-1.#IND,1.#QNAN,-2147483648,0,0,0.375,289.96,0.28996,
-1.#IND,1.#QNAN,-2147483648,0,0,0.406,314.526,0.314526,
-1.#IND,1.#QNAN,-2147483648,0,0,0.454,355.179,0.355179,
-1.#IND,1.#QNAN,-2147483648,0,0,0.486,381.215,0.381215,
-1.#IND,1.#QNAN,-2147483648,0,0,0.518,407.583,0.407583,
-1.#IND,1.#QNAN,-2147483648,0,0,0.551,435.744,0.435744,
-1.#IND,1.#QNAN,-2147483648,0,0,0.582,464.307,0.464307,
-1.#IND,1.#QNAN,-2147483648,0,0,0.615,495.425,0.495425,
-1.#IND,1.#QNAN,-2147483648,0,0,0.647,511.192,0.511192,
-1.#IND,1.#QNAN,-2147483648,0,0,0.678,526.183,0.526183,
-1.#IND,1.#QNAN,-2147483648,0,0,0.71,542.666,0.542666,
-1.#IND,1.#QNAN,-2147483648,0,0,0.742,559.224,0.559224,
-1.#IND,1.#QNAN,-2147483648,0,0,0.79,592.286,0.592286,
-1.#IND,1.#QNAN,-2147483648,0,0,0.824,612.371,0.612371,
-1.#IND,1.#QNAN,-2147483648,0,0,0.856,633.169,0.633169,
-1.#IND,1.#QNAN,-2147483648,0,0,0.887,654.391,0.654391,
-1.#IND,1.#QNAN,-2147483648,0,0,0.919,677.378,0.677378,
-1.#IND,1.#QNAN,-2147483648,0,0,0.952,701.175,0.701175,
-1.#IND,1.#QNAN,-2147483648,0,0,0.984,725.199,0.725199,
-1.#IND,1.#QNAN,-2147483648,0,0,1.02,754.377,0.754377,
-1.#IND,1.#QNAN,-2147483648,0,0,1.043,773.78,0.77378,
-1.#IND,1.#QNAN,-2147483648,0,0,1.074,795.452,0.795452,
-1.#IND,1.#QNAN,-2147483648,0,0,1.123,835.288,0.835288,
-1.#IND,1.#QNAN,-2147483648,0,0,1.156,861.532,0.861532,
-1.#IND,1.#QNAN,-2147483648,0,0,1.191,891.169,0.891169,
-1.#IND,1.#QNAN,-2147483648,0,0,1.223,920.827,0.920827,
-1.#IND,1.#QNAN,-2147483648,0,0,1.257,951.704,0.951704,
-1.#IND,1.#QNAN,-2147483648,0,0,1.288,967.922,0.967922,
-1.#IND,1.#QNAN,-2147483648,0,0,1.32,985.059,0.985059,
-1.#IND,1.#QNAN,-2147483648,0,0,1.353,1004.01,1.00401,
-1.#IND,1.#QNAN,-2147483648,0,0,1.384,1023.14,1.02314,
-1.#IND,1.#QNAN,-2147483648,0,0,1.416,1042.42,1.04242,
-1.#IND,1.#QNAN,-2147483648,0,0,1.479,1093.46,1.09346,
-1.#IND,1.#QNAN,-2147483648,0,0,1.504,1106.8,1.1068,
-1.#IND,1.#QNAN,-2147483648,0,0,1.531,1131.03,1.13103,
-1.#IND,1.#QNAN,-2147483648,0,0,1.563,1156.65,1.15665,
-1.#IND,1.#QNAN,-2147483648,0,0,1.594,1181.49,1.18149,
-1.#IND,1.#QNAN,-2147483648,0,0,1.626,1206.65,1.20665,
-1.#IND,1.#QNAN,-2147483648,0,0,1.659,1235.48,1.23548,
-1.#IND,1.#QNAN,-2147483648,0,0,1.691,1264.04,1.26404,
-1.#IND,1.#QNAN,-2147483648,0,0,1.722,1292.84,1.29284,
-1.#IND,1.#QNAN,-2147483648,0,0,1.755,1322.49,1.32249,
-1.#IND,1.#QNAN,-2147483648,0,0,1.802,1353.54,1.35354,
-1.#IND,1.#QNAN,-2147483648,0,0,1.834,1370.58,1.37058,
-1.#IND,1.#QNAN,-2147483648,0,0,1.868,1389.15,1.38915,
-1.#IND,1.#QNAN,-2147483648,0,0,1.9,1408.06,1.40806,
-1.#IND,1.#QNAN,-2147483648,0,0,1.929,1426.16,1.42616,
-1.#IND,1.#QNAN,-2147483648,0,0,1.962,1446.37,1.44637,
-1.#IND,1.#QNAN,-2147483648,0,0,1.995,1467.97,1.46797,
-1.#IND,1.#QNAN,-2147483648,0,0,2.026,1489,1.489,
-1.#IND,1.#QNAN,-2147483648,0,0,2.058,1510.95,1.51095,
-1.#IND,1.#QNAN,-2147483648,0,0,2.091,1534.69,1.53469,
-1.#IND,1.#QNAN,-2147483648,0,0,2.137,1574.53,1.57453,
-1.#IND,1.#QNAN,-2147483648,0,0,2.17,1598.83,1.59883,
-1.#IND,1.#QNAN,-2147483648,0,0,2.202,1624.03,1.62403,
-1.#IND,1.#QNAN,-2147483648,0,0,2.234,1650.93,1.65093,
-1.#IND,1.#QNAN,-2147483648,0,0,2.266,1678.02,1.67802,
-1.#IND,1.#QNAN,-2147483648,0,0,2.298,1705.12,1.70512,
-1.#IND,1.#QNAN,-2147483648,0,0,2.332,1736.36,1.73636,
-1.#IND,1.#QNAN,-2147483648,0,0,2.362,1750.59,1.75059,
-1.#IND,1.#QNAN,-2147483648,0,0,2.394,1765.19,1.76519,
-1.#IND,1.#QNAN,-2147483648,0,0,2.426,1781.53,1.78153,
-1.#IND,1.#QNAN,-2147483648,0,0,2.472,1812.71,1.81271,
-1.#IND,1.#QNAN,-2147483648,0,0,2.504,1829.05,1.82905,
