"name" "colony" "sex" "rep" "steps" "Min.step" "Max.step" "judgement" "TP.Xmin" "TP.Xmax" "TP.exponent" "TP.fitted.steps" "TP.fit" "TP.OOM" "Exp.Xmin" "Exp.exponent" "Exp.fitted.steps" "Exp.fit" "Exp.OOM" "EXP.AICw" "EXP.comp.AICw" "TP.AICw" "TP.comp.AICw"
"37" "Rs_102_M1_1" "Rs_102" "M" "1" "128" "0.023725" "257.13155" "Mixed" "0.688025" "187.024175" "0.89" "107" "0.0516709966035101" "2.43429352866393" "9.7747" "0.0155521702891153" "67" "0.0811592753630321" "1.42005193064324" "0.116571425019522" "0.883428574980478" "0.883428574980478" "0.116571425019522"
"38" "Rs_102_M1_2" "Rs_102" "M" "1" "120" "0.023725" "289.468725" "Mixed" "1.826825" "89.06365" "0.92" "87" "0.0402372869083181" "1.68800354311285" "14.685775" "0.0230295034493614" "49" "0.0867626709022866" "1.29470477810413" "0.99468897026238" "0.00531102973761988" "0.00531102973761988" "0.99468897026238"
"39" "Rs_102_M1_3" "Rs_102" "M" "1" "124" "0.023725" "66.3351" "Mixed" "0.71175" "50.083475" "0.91" "99" "0.0447149573132449" "1.84736697858799" "2.1827" "0.066275676992233" "78" "0.106960930594224" "1.48274933972809" "0.00379368114468057" "0.996206318855319" "0.996206318855319" "0.00379368114468057"
"40" "Rs_102_M1_4" "Rs_102" "M" "1" "57" "0.023725" "17.79375" "Mixed" "0.04745" "17.79375" "0.78" "56" "0.0666345684280343" "2.57403126772772" "0.166075" "0.206899819314388" "50" "0.122882405108177" "2.02996322337744" "2.28168098135274e-07" "0.999999771831902" "0.999999771831902" "2.28168098135274e-07"
"41" "Rs_102_M2_1" "Rs_102" "M" "2" "183" "0.023725" "69.0872" "Mixed" "10.083125" "43.4642" "0.42" "119" "0.0519944948334651" "0.63453653928152" "0.023725" "0.0442362274494349" "183" "0.129753551912568" "3.464191370641" "1.0851552602525e-06" "0.99999891484474" "0.99999891484474" "1.0851552602525e-06"
"42" "Rs_102_M2_2" "Rs_102" "M" "2" "143" "0.023725" "121.3771" "Mixed" "0.071175" "52.195" "0.69" "128" "0.0293171160272015" "2.86530142610254" "3.0368" "0.046044512247816" "95" "0.0701032369779302" "1.60172056615875" "0.999973909260464" "2.60907395362433e-05" "2.60907395362433e-05" "0.999973909260464"
"43" "Rs_102_M2_3" "Rs_102" "M" "2" "113" "0.023725" "93.2867" "Mixed" "2.51485" "50.43935" "0.93" "58" "0.048296475847753" "1.30225739492251" "1.28115" "0.0571281670427604" "73" "0.159727150529368" "1.86221974933713" "0.00118816102179653" "0.998811838978203" "0.998811838978203" "0.00118816102179653"
"44" "Rs_102_M2_4" "Rs_102" "M" "2" "150" "0.023725" "69.8464" "TP" "6.382025" "57.65175" "1.39" "81" "0.0526893884065197" "0.955853993595904" "1.09135" "0.0688114760425907" "119" "0.0644985852792648" "1.80617997398389" "0.999913787981053" "8.62120189474527e-05" "8.62120189474527e-05" "0.999913787981053"
"45" "Rs_102_M3_1" "Rs_102" "M" "3" "140" "0.023725" "123.915675" "Mixed" "0.33215" "51.9103" "0.82" "123" "0.0421998338809003" "2.19391928198316" "2.965625" "0.0424318955393147" "92" "0.101240792033872" "1.62101001282894" "0.995815818170343" "0.00418418182965699" "0.00418418182965699" "0.995815818170343"
"46" "Rs_102_M3_2" "Rs_102" "M" "3" "112" "0.023725" "66.311375" "Mixed" "0.04745" "23.416575" "0.68" "90" "0.0581623275728369" "2.69328715700566" "0.877825" "0.0695374542387673" "84" "0.138181956038836" "1.87818008815545" "0.0110812221901556" "0.988918777809844" "0.988918777809844" "0.0110812221901556"
"47" "Rs_102_M3_3" "Rs_102" "M" "3" "125" "0.023725" "124.722325" "TP" "0.735475" "57.912725" "1.04" "88" "0.0461942917344795" "1.89620608558292" "8.801975" "0.0316988669627435" "45" "0.104881349270493" "1.15136406740338" "0.00515596291452367" "0.994844037085476" "0.994844037085476" "0.00515596291452367"
"48" "Rs_102_M3_4" "Rs_102" "M" "3" "103" "0.023725" "53.19145" "TP" "0.2847" "53.19145" "1.09" "87" "0.0573176927270884" "2.27145436221133" "2.6572" "0.0746784874819502" "41" "0.106416171965684" "1.30141758558877" "0.176047794569487" "0.823952205430513" "0.823952205430513" "0.176047794569487"
"49" "Rs_103_F1_1" "Rs_103" "F" "1" "218" "0.04745" "229.254675" "Mixed" "0.8541" "61.139325" "0.53" "175" "0.0488057572122546" "1.85481191778362" "2.70465" "0.0270914759333783" "190" "0.0366947444910387" "1.92820712820288" "1" "1.46750045509979e-20" "1.46750045509979e-20" "1"
"50" "Rs_103_F1_2" "Rs_103" "F" "1" "177" "0.023725" "270.346375" "Mixed" "1.2337" "134.71055" "0.88" "154" "0.0439240640190708" "2.03819204455504" "6.287125" "0.0222514859894331" "113" "0.0604235584032785" "1.63346845557959" "0.999999995350566" "4.64943416488807e-09" "4.64943416488807e-09" "0.999999995350566"
"51" "Rs_103_F1_3" "Rs_103" "F" "1" "174" "0.023725" "250.464825" "Mixed" "0.023725" "62.800075" "0.61" "157" "0.0302304570882107" "3.42275394130135" "2.870725" "0.02863770235132" "130" "0.0540951991493583" "1.9407551512384" "0.999999999997317" "2.68329256570438e-12" "2.68329256570438e-12" "0.999999999997317"
"52" "Rs_103_F1_4" "Rs_103" "F" "1" "181" "0.04745" "185.315975" "Mixed" "1.66075" "95.018625" "0.68" "151" "0.0498023106054132" "1.757504480406" "0.80665" "0.0253265688881896" "171" "0.0941876172772872" "2.36122772076341" "0.999995391638785" "4.60836121464215e-06" "4.60836121464215e-06" "0.999995391638785"
"53" "Rs_103_F2_1" "Rs_103" "F" "2" "185" "0.023725" "203.963825" "Mixed" "0.355875" "129.11145" "0.88" "161" "0.0486253278878093" "2.55966727838806" "7.4022" "0.0243185766284128" "101" "0.0802304334310989" "1.44019233271981" "0.920535474196894" "0.0794645258031055" "0.0794645258031055" "0.920535474196894"
